Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA51,OUT049,1892.0661445161302
FDV19,OUT010,471.3068466911765
NCT18,OUT045,3190.6434675824175
NCS41,OUT045,3190.6434675824175
FDO03,OUT046,3805.948604166663
FDL12,OUT010,207.13050352504655
FDY37,OUT010,471.3068466911765
FDI58,OUT049,1349.512904332131
FDT28,OUT018,2432.662580732177
NCC42,OUT010,207.13050352504655
FDO01,OUT017,2117.4513803278683
FDJ02,OUT013,2432.662580732177
FDQ04,OUT018,646.0888157894736
DRL47,OUT013,2117.4513803278683
FDZ32,OUT035,1673.9839872860641
FDC35,OUT035,3549.850947508305
FDX14,OUT045,1068.5067658349326
FDZ35,OUT013,1673.9839872860641
FDL14,OUT013,2432.662580732177
FDO04,OUT049,1068.5067658349326
DRK11,OUT017,2432.662580732177
FDB44,OUT018,3805.948604166663
FDZ50,OUT049,3190.6434675824175
FDI12,OUT027,2846.400822516556
FDU43,OUT017,3805.948604166663
FDD58,OUT010,207.13050352504655
FDB27,OUT017,3011.525299159664
FDB04,OUT018,1349.512904332131
NCO17,OUT013,1892.0661445161302
FDL12,OUT017,1068.5067658349326
DRJ13,OUT049,2633.83984390244
FDD57,OUT045,1559.9736407643313
FDW19,OUT035,1673.9839872860641
DRD27,OUT018,1559.9736407643313
FDH27,OUT027,5041.821497446804
NCW30,OUT027,5041.821497446804
FDR40,OUT018,1349.512904332131
FDG05,OUT013,2633.83984390244
NCY41,OUT019,207.13050352504655
FDI38,OUT018,3805.948604166663
FDR20,OUT046,646.0888157894736
FDE09,OUT017,1673.9839872860641
FDN50,OUT019,207.13050352504655
DRF27,OUT045,2432.662580732177
DRF51,OUT013,646.0888157894736
NCO02,OUT019,207.13050352504655
FDB51,OUT027,1068.5067658349326
FDJ50,OUT013,1068.5067658349326
FDN52,OUT013,1349.512904332131
FDX14,OUT013,1349.512904332131
FDT27,OUT019,471.3068466911765
FDV10,OUT013,646.0888157894736
FDU33,OUT046,790.3307954098364
FDU58,OUT046,3190.6434675824175
NCP42,OUT027,5041.821497446804
FDL51,OUT027,5041.821497446804
DRH15,OUT027,790.3307954098364
FDU16,OUT017,1349.512904332131
FDW15,OUT017,2432.662580732177
FDQ44,OUT045,2117.4513803278683
NCI06,OUT027,5041.821497446804
DRK23,OUT019,471.3068466911765
FDC28,OUT035,1673.9839872860641
NCY17,OUT019,207.13050352504655
NCV05,OUT018,2432.662580732177
FDM34,OUT019,207.13050352504655
DRD60,OUT027,5041.821497446804
FDT38,OUT046,1349.512904332131
FDQ57,OUT018,2432.662580732177
FDE59,OUT027,646.0888157894736
NCM43,OUT046,2633.83984390244
DRI51,OUT049,2843.5697892156877
NCG30,OUT017,2117.4513803278683
NCK54,OUT035,1892.0661445161302
FDQ16,OUT019,207.13050352504655
FDI36,OUT013,3011.525299159664
FDX16,OUT027,5041.821497446804
FDA34,OUT046,2843.5697892156877
FDJ48,OUT018,3805.948604166663
FDU47,OUT035,2006.4707423197508
FDS39,OUT046,2006.4707423197508
FDD11,OUT046,4125.17447454068
FDM16,OUT027,1068.5067658349326
FDU56,OUT018,3190.6434675824175
FDQ32,OUT017,2117.4513803278683
DRK35,OUT013,646.0888157894736
FDA58,OUT049,3549.850947508305
DRG48,OUT019,471.3068466911765
FDT59,OUT010,471.3068466911765
FDQ31,OUT019,207.13050352504655
FDS51,OUT018,1068.5067658349326
FDW32,OUT027,2846.400822516556
FDI15,OUT027,5041.821497446804
NCV30,OUT017,1068.5067658349326
DRG25,OUT049,3190.6434675824175
FDT02,OUT013,646.0888157894736
FDO33,OUT027,2846.400822516556
FDP38,OUT035,790.3307954098364
FDZ45,OUT035,3011.525299159664
NCA54,OUT027,5041.821497446804
FDU33,OUT017,790.3307954098364
FDN58,OUT017,3805.948604166663
FDI05,OUT045,1068.5067658349326
FDM57,OUT019,207.13050352504655
NCS42,OUT027,2846.400822516556
FDB57,OUT045,3805.948604166663
FDC03,OUT045,3011.525299159664
FDZ58,OUT013,2117.4513803278683
NCK29,OUT045,2006.4707423197508
NCR53,OUT045,3549.850947508305
FDE26,OUT027,5041.821497446804
FDU52,OUT049,2432.662580732177
FDE41,OUT027,2846.400822516556
FDU38,OUT018,3190.6434675824175
FDA52,OUT017,2843.5697892156877
FDW46,OUT046,1068.5067658349326
DRI59,OUT035,3805.948604166663
FDT38,OUT035,1349.512904332131
FDL33,OUT018,3011.525299159664
FDQ01,OUT027,5041.821497446804
FDJ08,OUT046,3011.525299159664
FDQ47,OUT049,646.0888157894736
NCZ18,OUT013,4125.17447454068
FDE29,OUT017,1068.5067658349326
FDF10,OUT027,5041.821497446804
FDC48,OUT049,1349.512904332131
FDY58,OUT013,3805.948604166663
NCX30,OUT010,471.3068466911765
FDV11,OUT013,2843.5697892156877
FDT46,OUT046,790.3307954098364
DRD01,OUT019,207.13050352504655
FDQ11,OUT013,4125.17447454068
NCM41,OUT017,1349.512904332131
NCC55,OUT013,646.0888157894736
FDG45,OUT027,5041.821497446804
NCQ54,OUT049,2633.83984390244
FDM34,OUT045,2117.4513803278683
FDD17,OUT019,471.3068466911765
FDN38,OUT027,5041.821497446804
FDB53,OUT018,2432.662580732177
NCL06,OUT035,4125.17447454068
NCV18,OUT019,207.13050352504655
FDX25,OUT013,3190.6434675824175
FDB39,OUT046,1068.5067658349326
FDC33,OUT049,3011.525299159664
NCO14,OUT018,790.3307954098364
FDA58,OUT027,5041.821497446804
NCQ02,OUT017,3190.6434675824175
NCR53,OUT017,3549.850947508305
FDN52,OUT046,1349.512904332131
FDG26,OUT046,4125.17447454068
FDE23,OUT027,790.3307954098364
DRI37,OUT013,1068.5067658349326
DRH37,OUT018,2633.83984390244
FDO01,OUT035,2117.4513803278683
FDK45,OUT049,1892.0661445161302
FDP23,OUT049,3805.948604166663
FDM33,OUT035,3549.850947508305
FDD36,OUT017,1892.0661445161302
FDL56,OUT017,1349.512904332131
FDT27,OUT010,471.3068466911765
FDG52,OUT017,790.3307954098364
NCL42,OUT035,3805.948604166663
DRJ24,OUT046,3190.6434675824175
FDV38,OUT046,1068.5067658349326
FDT35,OUT045,2633.83984390244
FDY51,OUT045,3549.850947508305
FDC37,OUT017,1673.9839872860641
NCP43,OUT013,3190.6434675824175
FDO33,OUT045,1673.9839872860641
FDW04,OUT018,2006.4707423197508
NCC31,OUT046,2432.662580732177
FDK22,OUT049,3805.948604166663
FDJ50,OUT017,1068.5067658349326
FDV13,OUT017,1349.512904332131
DRL60,OUT017,2432.662580732177
FDW03,OUT017,1673.9839872860641
FDY27,OUT035,2843.5697892156877
FDB39,OUT027,1068.5067658349326
FDU59,OUT045,2633.83984390244
FDZ57,OUT049,2006.4707423197508
FDO21,OUT049,3805.948604166663
FDS43,OUT018,3190.6434675824175
FDU28,OUT010,471.3068466911765
FDC51,OUT010,207.13050352504655
FDW16,OUT010,207.13050352504655
FDP32,OUT010,207.13050352504655
FDB60,OUT019,471.3068466911765
NCQ30,OUT046,2006.4707423197508
FDD26,OUT049,3190.6434675824175
FDI44,OUT045,1349.512904332131
DRH23,OUT046,1068.5067658349326
FDO44,OUT046,1673.9839872860641
FDG04,OUT046,3190.6434675824175
FDM32,OUT027,2846.400822516556
FDM09,OUT013,2633.83984390244
FDZ47,OUT013,1559.9736407643313
FDM40,OUT027,2846.400822516556
FDY48,OUT017,1559.9736407643313
NCM30,OUT045,646.0888157894736
FDX36,OUT010,471.3068466911765
DRF03,OUT017,646.0888157894736
FDN51,OUT049,4125.17447454068
FDM57,OUT049,1349.512904332131
FDB35,OUT049,1349.512904332131
FDY13,OUT027,2846.400822516556
FDA37,OUT017,2006.4707423197508
NCX53,OUT017,2117.4513803278683
FDD59,OUT018,1349.512904332131
FDX10,OUT019,207.13050352504655
FDC03,OUT018,3011.525299159664
FDW43,OUT035,3805.948604166663
FDW10,OUT046,2843.5697892156877
FDY14,OUT027,5041.821497446804
FDV43,OUT045,790.3307954098364
FDO40,OUT013,2432.662580732177
FDP46,OUT027,2846.400822516556
NCE43,OUT019,471.3068466911765
FDD05,OUT035,1892.0661445161302
FDJ60,OUT010,471.3068466911765
DRE27,OUT018,1559.9736407643313
FDO11,OUT035,4125.17447454068
DRG11,OUT027,2846.400822516556
FDK33,OUT010,471.3068466911765
DRM23,OUT045,2633.83984390244
FDJ02,OUT027,5041.821497446804
NCZ05,OUT045,1673.9839872860641
NCL30,OUT013,2117.4513803278683
FDZ19,OUT018,2843.5697892156877
FDM45,OUT049,2006.4707423197508
FDO36,OUT046,2843.5697892156877
NCK31,OUT045,790.3307954098364
DRJ37,OUT045,2432.662580732177
FDP24,OUT018,2117.4513803278683
FDF46,OUT013,1892.0661445161302
FDX46,OUT019,207.13050352504655
NCL18,OUT045,3011.525299159664
FDJ26,OUT013,3549.850947508305
FDJ07,OUT045,1892.0661445161302
FDY15,OUT013,2432.662580732177
DRG01,OUT045,1068.5067658349326
FDF58,OUT045,1068.5067658349326
FDZ14,OUT019,207.13050352504655
FDP31,OUT049,1068.5067658349326
FDH45,OUT013,646.0888157894736
FDA09,OUT010,471.3068466911765
FDW31,OUT035,3011.525299159664
FDA57,OUT046,646.0888157894736
NCE55,OUT035,2843.5697892156877
FDC17,OUT019,471.3068466911765
FDC59,OUT013,1068.5067658349326
FDA22,OUT013,2633.83984390244
FDK52,OUT035,3549.850947508305
NCM26,OUT046,2432.662580732177
NCT53,OUT035,2633.83984390244
FDW45,OUT018,2432.662580732177
NCI18,OUT035,3805.948604166663
FDE38,OUT018,2633.83984390244
FDF08,OUT019,207.13050352504655
FDY58,OUT010,471.3068466911765
FDF58,OUT019,207.13050352504655
FDX39,OUT017,3805.948604166663
FDB44,OUT049,3805.948604166663
FDF28,OUT013,2117.4513803278683
FDE39,OUT013,1892.0661445161302
FDT37,OUT018,4125.17447454068
FDZ45,OUT017,3011.525299159664
FDO40,OUT035,2432.662580732177
FDM57,OUT027,2846.400822516556
DRG36,OUT017,2843.5697892156877
FDY36,OUT010,207.13050352504655
DRL60,OUT027,5041.821497446804
FDS25,OUT019,207.13050352504655
DRF49,OUT027,2846.400822516556
FDP16,OUT045,3805.948604166663
FDS60,OUT049,3190.6434675824175
FDU15,OUT027,646.0888157894736
FDK43,OUT046,2006.4707423197508
FDN25,OUT046,1068.5067658349326
FDE53,OUT049,1673.9839872860641
FDB22,OUT013,2432.662580732177
FDE39,OUT017,1892.0661445161302
FDX35,OUT035,3549.850947508305
NCG54,OUT049,2633.83984390244
FDH27,OUT035,2432.662580732177
NCK42,OUT013,3805.948604166663
FDS25,OUT049,1673.9839872860641
FDI10,OUT018,2843.5697892156877
FDU35,OUT035,1559.9736407643313
FDI04,OUT017,3011.525299159664
DRK23,OUT035,4125.17447454068
FDB53,OUT019,471.3068466911765
FDY02,OUT049,4125.17447454068
FDM60,OUT035,646.0888157894736
NCJ31,OUT010,471.3068466911765
DRP35,OUT017,2117.4513803278683
NCQ30,OUT018,2006.4707423197508
DRL11,OUT010,471.3068466911765
FDU01,OUT013,3190.6434675824175
FDR39,OUT035,3190.6434675824175
FDO08,OUT046,2633.83984390244
FDC02,OUT045,4125.17447454068
NCZ29,OUT035,2117.4513803278683
FDF29,OUT010,207.13050352504655
FDZ23,OUT017,3190.6434675824175
NCU53,OUT018,2633.83984390244
NCW30,OUT013,4125.17447454068
NCM26,OUT027,5041.821497446804
FDV50,OUT027,2846.400822516556
FDW15,OUT049,2432.662580732177
FDI35,OUT027,5041.821497446804
FDO11,OUT017,4125.17447454068
FDN48,OUT046,1349.512904332131
NCA17,OUT049,2432.662580732177
NCN54,OUT013,1349.512904332131
FDP22,OUT013,790.3307954098364
NCB54,OUT035,2006.4707423197508
FDD08,OUT045,646.0888157894736
DRM48,OUT010,207.13050352504655
FDG41,OUT027,2846.400822516556
FDE44,OUT027,790.3307954098364
FDE26,OUT035,2432.662580732177
NCS38,OUT013,1892.0661445161302
NCJ54,OUT018,3805.948604166663
FDI40,OUT019,207.13050352504655
FDN45,OUT018,3549.850947508305
FDU43,OUT046,3805.948604166663
FDI04,OUT010,471.3068466911765
NCC07,OUT018,1673.9839872860641
NCC07,OUT019,207.13050352504655
NCD18,OUT045,3549.850947508305
FDU55,OUT035,4125.17447454068
FDX59,OUT035,646.0888157894736
FDR52,OUT049,3011.525299159664
NCP17,OUT013,1068.5067658349326
FDQ32,OUT045,2117.4513803278683
NCT17,OUT049,3190.6434675824175
FDO10,OUT049,1068.5067658349326
FDE32,OUT049,646.0888157894736
FDN44,OUT045,2633.83984390244
FDH02,OUT035,1349.512904332131
FDK60,OUT013,1559.9736407643313
FDS24,OUT019,207.13050352504655
FDL03,OUT010,471.3068466911765
FDB46,OUT027,5041.821497446804
FDO48,OUT049,3805.948604166663
FDZ39,OUT049,1673.9839872860641
FDT02,OUT027,646.0888157894736
FDC50,OUT013,1559.9736407643313
FDP39,OUT035,790.3307954098364
DRG15,OUT018,1068.5067658349326
FDP10,OUT018,1673.9839872860641
FDF53,OUT027,5041.821497446804
FDN34,OUT045,2633.83984390244
FDK02,OUT045,2006.4707423197508
FDC23,OUT045,2843.5697892156877
FDJ10,OUT019,207.13050352504655
FDE53,OUT035,1673.9839872860641
FDR25,OUT035,4125.17447454068
FDW50,OUT046,2633.83984390244
FDS09,OUT049,790.3307954098364
FDW49,OUT010,471.3068466911765
FDU51,OUT046,2843.5697892156877
FDF28,OUT018,2117.4513803278683
NCY30,OUT018,2843.5697892156877
FDD44,OUT045,4125.17447454068
FDX09,OUT017,2843.5697892156877
NCF30,OUT013,2117.4513803278683
FDZ50,OUT019,471.3068466911765
FDW37,OUT013,1349.512904332131
FDD11,OUT049,4125.17447454068
DRH39,OUT018,1068.5067658349326
FDA36,OUT049,3190.6434675824175
NCG43,OUT049,1349.512904332131
FDF02,OUT035,1673.9839872860641
FDP57,OUT027,2846.400822516556
NCE42,OUT017,3805.948604166663
NCR38,OUT027,5041.821497446804
FDP03,OUT019,207.13050352504655
FDO51,OUT035,646.0888157894736
NCQ42,OUT046,2117.4513803278683
NCM41,OUT046,1349.512904332131
FDH48,OUT027,2846.400822516556
DRF60,OUT046,3805.948604166663
FDJ27,OUT035,1559.9736407643313
FDQ14,OUT013,2432.662580732177
FDN27,OUT017,1892.0661445161302
NCQ02,OUT046,3190.6434675824175
FDJ33,OUT049,2006.4707423197508
FDP07,OUT027,5041.821497446804
DRE01,OUT049,3549.850947508305
FDU36,OUT045,1559.9736407643313
FDL28,OUT017,3549.850947508305
NCX53,OUT046,2117.4513803278683
FDZ39,OUT013,1673.9839872860641
NCP42,OUT013,3011.525299159664
FDJ14,OUT035,1349.512904332131
FDK04,OUT049,1068.5067658349326
NCC19,OUT017,3011.525299159664
FDS09,OUT018,790.3307954098364
FDZ02,OUT046,1559.9736407643313
FDD35,OUT018,2006.4707423197508
NCY42,OUT017,2432.662580732177
FDB05,OUT045,3549.850947508305
FDF20,OUT035,3011.525299159664
NCO41,OUT018,1559.9736407643313
FDC40,OUT027,2846.400822516556
FDV58,OUT045,3011.525299159664
FDZ57,OUT045,2006.4707423197508
DRM35,OUT046,2843.5697892156877
DRN36,OUT018,1559.9736407643313
FDQ13,OUT046,1349.512904332131
DRO35,OUT010,207.13050352504655
NCD43,OUT035,1673.9839872860641
FDA51,OUT018,1892.0661445161302
NCX17,OUT027,5041.821497446804
NCZ17,OUT049,646.0888157894736
FDR11,OUT027,5041.821497446804
FDW34,OUT049,3805.948604166663
FDN50,OUT017,1349.512904332131
FDS09,OUT046,790.3307954098364
FDS48,OUT018,2432.662580732177
FDL44,OUT049,2633.83984390244
DRF48,OUT018,3190.6434675824175
FDA14,OUT018,2432.662580732177
NCD30,OUT049,1559.9736407643313
FDI16,OUT017,790.3307954098364
NCG06,OUT035,4125.17447454068
DRZ24,OUT035,2006.4707423197508
NCS17,OUT045,1559.9736407643313
FDB37,OUT045,3805.948604166663
FDE10,OUT035,2006.4707423197508
FDC57,OUT045,3011.525299159664
FDM12,OUT018,3190.6434675824175
FDE24,OUT049,2117.4513803278683
FDW22,OUT045,3805.948604166663
DRD01,OUT027,1068.5067658349326
NCZ18,OUT027,5041.821497446804
FDN49,OUT045,646.0888157894736
FDR22,OUT035,1892.0661445161302
FDV08,OUT019,207.13050352504655
FDY39,OUT046,3190.6434675824175
FDV36,OUT049,2117.4513803278683
FDO60,OUT045,790.3307954098364
FDU04,OUT027,2846.400822516556
FDR20,OUT027,790.3307954098364
FDW19,OUT019,207.13050352504655
FDU40,OUT049,3011.525299159664
FDK15,OUT045,1559.9736407643313
DRF15,OUT035,2432.662580732177
FDQ25,OUT017,2843.5697892156877
FDI48,OUT019,207.13050352504655
FDS49,OUT046,1349.512904332131
FDV22,OUT046,2633.83984390244
NCV42,OUT046,1673.9839872860641
FDX26,OUT046,3190.6434675824175
FDI33,OUT018,1349.512904332131
FDZ14,OUT049,2006.4707423197508
FDG10,OUT013,1068.5067658349326
FDM38,OUT018,790.3307954098364
FDG26,OUT027,5041.821497446804
FDH46,OUT035,1559.9736407643313
FDN13,OUT018,1559.9736407643313
FDU57,OUT035,2432.662580732177
NCI06,OUT046,2843.5697892156877
FDM38,OUT045,1068.5067658349326
NCG42,OUT010,207.13050352504655
FDL39,OUT045,2843.5697892156877
FDT31,OUT019,471.3068466911765
FDV59,OUT013,3805.948604166663
FDB49,OUT035,1559.9736407643313
FDD58,OUT049,1559.9736407643313
DRN59,OUT046,790.3307954098364
FDX48,OUT049,2432.662580732177
FDQ11,OUT049,4125.17447454068
FDY12,OUT049,1068.5067658349326
FDQ11,OUT045,4125.17447454068
DRI11,OUT017,1892.0661445161302
FDY32,OUT027,5041.821497446804
FDS51,OUT045,1068.5067658349326
FDR19,OUT010,471.3068466911765
DRB13,OUT018,3190.6434675824175
FDS21,OUT035,1068.5067658349326
FDQ40,OUT045,2843.5697892156877
NCE55,OUT013,2843.5697892156877
FDX43,OUT027,5041.821497446804
FDS12,OUT049,2006.4707423197508
DRK01,OUT027,2846.400822516556
FDN25,OUT017,1068.5067658349326
FDB60,OUT046,3011.525299159664
FDQ13,OUT017,1349.512904332131
DRK13,OUT045,3011.525299159664
DRF25,OUT018,646.0888157894736
NCD42,OUT019,207.13050352504655
FDW25,OUT045,1349.512904332131
NCV29,OUT027,5041.821497446804
NCK42,OUT035,3805.948604166663
DRJ13,OUT027,5041.821497446804
DRD15,OUT017,3805.948604166663
FDM27,OUT045,2432.662580732177
FDZ50,OUT018,3190.6434675824175
FDC04,OUT046,3805.948604166663
FDF50,OUT049,3011.525299159664
FDP15,OUT045,4125.17447454068
FDK46,OUT035,4125.17447454068
FDZ56,OUT018,2633.83984390244
FDY60,OUT049,2006.4707423197508
FDB10,OUT035,3549.850947508305
FDR57,OUT045,2432.662580732177
FDU58,OUT049,3190.6434675824175
FDH02,OUT046,1349.512904332131
FDP48,OUT013,3190.6434675824175
FDI46,OUT035,4125.17447454068
FDW56,OUT013,3011.525299159664
NCM19,OUT010,207.13050352504655
FDS50,OUT027,5041.821497446804
FDK24,OUT013,790.3307954098364
FDO36,OUT017,3190.6434675824175
FDK45,OUT027,2846.400822516556
NCL05,OUT045,790.3307954098364
FDL32,OUT018,1892.0661445161302
FDA28,OUT049,2117.4513803278683
FDY36,OUT018,1068.5067658349326
FDP32,OUT018,2006.4707423197508
FDL50,OUT046,2006.4707423197508
DRC24,OUT049,2432.662580732177
NCS18,OUT017,1673.9839872860641
FDD16,OUT017,1068.5067658349326
NCV18,OUT013,1349.512904332131
FDX07,OUT046,3190.6434675824175
NCZ05,OUT027,2846.400822516556
NCI31,OUT013,646.0888157894736
FDK14,OUT049,1349.512904332131
NCR06,OUT045,646.0888157894736
NCF54,OUT049,2843.5697892156877
DRG23,OUT010,471.3068466911765
FDD53,OUT046,646.0888157894736
NCM31,OUT027,2846.400822516556
FDT16,OUT017,4125.17447454068
FDR40,OUT035,1349.512904332131
DRG25,OUT017,3190.6434675824175
FDT10,OUT035,1068.5067658349326
FDY32,OUT013,2633.83984390244
FDN50,OUT035,1349.512904332131
FDZ35,OUT019,207.13050352504655
NCP54,OUT045,2117.4513803278683
NCD07,OUT035,1673.9839872860641
FDS02,OUT018,3011.525299159664
DRN59,OUT018,790.3307954098364
DRB24,OUT013,2432.662580732177
FDP37,OUT027,2846.400822516556
DRB01,OUT018,3190.6434675824175
FDR47,OUT046,3011.525299159664
NCM31,OUT010,207.13050352504655
NCF06,OUT027,5041.821497446804
NCV17,OUT027,2846.400822516556
FDS10,OUT049,2843.5697892156877
FDN52,OUT035,1349.512904332131
FDZ48,OUT013,1892.0661445161302
FDJ48,OUT049,4125.17447454068
DRB13,OUT027,5041.821497446804
FDV59,OUT017,3805.948604166663
FDL32,OUT035,1673.9839872860641
FDZ12,OUT035,2006.4707423197508
NCR06,OUT027,646.0888157894736
FDP51,OUT017,1892.0661445161302
FDY22,OUT013,2117.4513803278683
FDZ38,OUT049,2843.5697892156877
NCO54,OUT035,1068.5067658349326
FDR23,OUT035,2843.5697892156877
FDM38,OUT049,1068.5067658349326
FDS25,OUT013,1892.0661445161302
FDZ22,OUT013,1349.512904332131
FDZ20,OUT019,471.3068466911765
FDD45,OUT010,207.13050352504655
FDN03,OUT049,4125.17447454068
NCW30,OUT046,4125.17447454068
FDY24,OUT027,1068.5067658349326
FDJ26,OUT019,471.3068466911765
FDM15,OUT049,2432.662580732177
NCW54,OUT027,1068.5067658349326
FDA23,OUT045,1559.9736407643313
FDA39,OUT019,207.13050352504655
FDZ12,OUT017,2432.662580732177
NCB42,OUT046,1892.0661445161302
FDL16,OUT046,790.3307954098364
FDO24,OUT019,471.3068466911765
NCP42,OUT046,3011.525299159664
FDR19,OUT018,2432.662580732177
DRL01,OUT045,3549.850947508305
FDV37,OUT046,3011.525299159664
FDI41,OUT010,471.3068466911765
FDF58,OUT049,1068.5067658349326
NCF43,OUT018,2006.4707423197508
FDN02,OUT049,3549.850947508305
NCP41,OUT035,1673.9839872860641
NCY17,OUT027,790.3307954098364
FDL58,OUT027,5041.821497446804
NCA30,OUT027,5041.821497446804
FDE46,OUT018,2432.662580732177
FDY38,OUT035,3549.850947508305
NCH29,OUT027,2846.400822516556
FDO20,OUT045,4125.17447454068
FDP44,OUT018,1673.9839872860641
FDM02,OUT027,2846.400822516556
FDJ14,OUT027,2846.400822516556
FDH04,OUT010,207.13050352504655
DRK23,OUT046,4125.17447454068
NCW05,OUT046,1673.9839872860641
FDF12,OUT049,2432.662580732177
FDL51,OUT019,471.3068466911765
FDN03,OUT018,4125.17447454068
DRJ37,OUT049,2432.662580732177
FDM12,OUT019,471.3068466911765
FDA16,OUT045,3805.948604166663
NCB07,OUT017,3011.525299159664
NCI17,OUT019,207.13050352504655
FDR51,OUT046,2432.662580732177
FDJ55,OUT045,3805.948604166663
NCZ17,OUT013,646.0888157894736
FDU25,OUT013,1068.5067658349326
NCG18,OUT045,1673.9839872860641
DRM11,OUT017,4125.17447454068
FDH16,OUT035,1349.512904332131
FDZ04,OUT018,1068.5067658349326
NCX53,OUT035,2117.4513803278683
FDX38,OUT027,790.3307954098364
FDX09,OUT046,2843.5697892156877
NCW05,OUT018,1673.9839872860641
NCS41,OUT017,3190.6434675824175
FDI26,OUT046,2843.5697892156877
NCZ41,OUT027,2846.400822516556
NCK06,OUT046,2006.4707423197508
FDX23,OUT027,2846.400822516556
NCA42,OUT046,2633.83984390244
FDC20,OUT049,1068.5067658349326
DRC49,OUT018,2432.662580732177
FDX01,OUT013,1892.0661445161302
FDC08,OUT045,3549.850947508305
FDC02,OUT017,4125.17447454068
FDK10,OUT045,2843.5697892156877
DRC24,OUT013,2432.662580732177
FDW16,OUT019,207.13050352504655
NCU06,OUT018,3549.850947508305
DRA59,OUT045,3190.6434675824175
FDR24,OUT019,207.13050352504655
DRL35,OUT018,646.0888157894736
FDA49,OUT013,1349.512904332131
NCC55,OUT046,646.0888157894736
DRD24,OUT019,207.13050352504655
NCE55,OUT049,2843.5697892156877
FDT33,OUT045,2633.83984390244
NCT53,OUT013,2633.83984390244
FDS26,OUT046,4125.17447454068
FDL22,OUT018,1349.512904332131
FDP44,OUT017,1673.9839872860641
FDC52,OUT018,2432.662580732177
FDI53,OUT010,471.3068466911765
FDZ23,OUT046,3190.6434675824175
NCT18,OUT013,3190.6434675824175
FDR13,OUT046,1892.0661445161302
FDB09,OUT010,207.13050352504655
FDZ60,OUT013,1673.9839872860641
FDB11,OUT046,3805.948604166663
FDC10,OUT018,1892.0661445161302
FDW56,OUT035,3011.525299159664
FDK14,OUT027,2846.400822516556
DRE27,OUT027,2846.400822516556
FDA38,OUT017,3805.948604166663
FDT11,OUT045,3190.6434675824175
FDP15,OUT035,4125.17447454068
FDV27,OUT035,1349.512904332131
FDS36,OUT027,2846.400822516556
FDY40,OUT027,790.3307954098364
NCF19,OUT049,790.3307954098364
FDF53,OUT045,3190.6434675824175
FDS14,OUT027,5041.821497446804
FDE56,OUT046,1068.5067658349326
FDZ19,OUT035,2843.5697892156877
FDZ46,OUT013,1673.9839872860641
FDR16,OUT046,3549.850947508305
FDG29,OUT018,646.0888157894736
NCE30,OUT017,3549.850947508305
FDZ40,OUT046,1068.5067658349326
FDG58,OUT018,2432.662580732177
DRH03,OUT013,1559.9736407643313
FDZ47,OUT045,1559.9736407643313
FDV04,OUT018,2633.83984390244
FDZ10,OUT018,2117.4513803278683
FDG46,OUT017,1892.0661445161302
NCF07,OUT045,1559.9736407643313
FDY44,OUT035,3011.525299159664
FDB21,OUT013,3549.850947508305
FDS20,OUT035,3190.6434675824175
FDS49,OUT049,1349.512904332131
FDX55,OUT027,5041.821497446804
NCQ02,OUT018,3190.6434675824175
FDR25,OUT013,4125.17447454068
DRG39,OUT045,1068.5067658349326
FDB46,OUT046,3549.850947508305
NCC30,OUT018,2843.5697892156877
FDE58,OUT035,1892.0661445161302
FDC05,OUT019,471.3068466911765
FDY15,OUT046,2633.83984390244
FDG14,OUT046,2432.662580732177
FDL08,OUT049,3805.948604166663
FDQ47,OUT013,646.0888157894736
FDN12,OUT035,1673.9839872860641
FDW10,OUT013,2843.5697892156877
FDD02,OUT035,1892.0661445161302
FDX35,OUT010,471.3068466911765
FDT35,OUT046,2633.83984390244
DRN47,OUT019,471.3068466911765
FDB11,OUT010,471.3068466911765
FDN20,OUT045,2633.83984390244
FDB59,OUT035,3011.525299159664
FDJ58,OUT045,2843.5697892156877
FDU60,OUT046,2633.83984390244
FDS03,OUT049,1068.5067658349326
FDU40,OUT019,471.3068466911765
DRH15,OUT049,790.3307954098364
FDD04,OUT027,5041.821497446804
FDQ01,OUT046,4125.17447454068
FDF28,OUT035,2117.4513803278683
FDD22,OUT010,207.13050352504655
FDY19,OUT046,1892.0661445161302
FDN33,OUT035,1349.512904332131
FDV36,OUT035,2117.4513803278683
FDW01,OUT010,471.3068466911765
FDJ28,OUT049,3011.525299159664
FDB17,OUT035,2843.5697892156877
FDM40,OUT049,2006.4707423197508
FDV46,OUT045,2117.4513803278683
FDQ44,OUT049,1892.0661445161302
NCD42,OUT046,646.0888157894736
DRH37,OUT046,2633.83984390244
FDR10,OUT018,2633.83984390244
NCD06,OUT027,790.3307954098364
FDI53,OUT046,2633.83984390244
FDG16,OUT035,3549.850947508305
DRB25,OUT046,1673.9839872860641
FDY09,OUT046,2843.5697892156877
FDX48,OUT045,2432.662580732177
FDC03,OUT010,471.3068466911765
FDT47,OUT035,1559.9736407643313
FDW44,OUT027,5041.821497446804
FDT24,OUT017,1068.5067658349326
FDT12,OUT019,471.3068466911765
NCS38,OUT035,1892.0661445161302
FDO39,OUT035,3190.6434675824175
FDA13,OUT046,646.0888157894736
FDO48,OUT035,3805.948604166663
DRJ01,OUT017,2633.83984390244
FDD53,OUT018,646.0888157894736
NCT05,OUT049,4125.17447454068
